line_qual,Pres,T,T_err,Dust,Dust_err,H2Ovap,H2Ovap_err,H2Oice,H2Oice_err,CO2ice,CO2ice_err,Alt,Lat,Lon,Prof#
0,0.02444,165.957,3.8280000000000003,,,,,,,,,90.381,60.641000000000005,100.93799999999999,1600
0,0.021568,165.44400000000002,3.92,,,,,,,,,91.495,60.68,101.005,1600
0,0.019034,164.822,4.9430000000000005,,,,,,,,,92.605,60.718,101.073,1600
0,0.016797,164.149,5.696000000000001,,,,,,,,,93.712,60.756,101.14,1600
0,0.014824,163.46200000000002,6.3420000000000005,,,,,,,,,94.815,60.795,101.20700000000001,1600
0,0.013082,162.795,6.96,,,,,,,,,95.914,60.833,101.274,1600
0,0.011545,,,,,,,,,,,97.009,60.871,101.34200000000001,1600
0,0.010188,,,,,,,,,,,98.101,60.909,101.40899999999999,1600
0,0.0089909,,,,,,,,,,,99.19,60.946999999999996,101.477,1600
0,0.0079345,,,,,,,,,,,100.277,60.985,101.545,1600
0,0.0070021,,,,,,,,,,,101.36200000000001,61.023,101.613,1600
0,0.0061794,,,,,,,,,,,102.446,61.06100000000001,101.681,1600
0,0.0054533,,,,,,,,,,,103.53,61.099,101.75,1600
0,0.0048125,,,,,,,,,,,104.61200000000001,61.137,101.819,1600
0,0.004247,,,,,,,,,,,105.695,61.175,101.88799999999999,1600
0,1878.9,,,,,,,,,,,,,,1771
0,1658.2,,,,,,,,,,,,,,1771
0,1463.3,,,,,,,,,,,,,,1771
0,1291.4,,,,,,,,,,,,,,1771
0,1139.6,,,,,,,,,,,,,,1771
0,1005.7,,,,,,,,,,,,,,1771
0,887.54,,,,,,,,,,,,,,1771
0,783.26,,,,,,,,,,,,,,1771
0,691.22,,,,,,,,,,,1.022,58.801,66.242,1771
0,610.0,,,,,,,,,,,2.387,58.845,66.298,1771
0,538.32,,,,,,,,,,,3.742,58.888999999999996,66.355,1771
0,475.07,,,,,,,,,,,5.084,58.931999999999995,66.411,1771
0,419.25,,,,,,,,,,,6.412000000000001,58.975,66.46600000000001,1771
0,369.98,,,,,,,,,,,7.722,59.016999999999996,66.52199999999999,1771
0,326.51,,,,,,,,,,,9.014,59.059,66.57600000000001,1771
0,288.14,,,,,,,,,,,10.29,59.101000000000006,66.631,1771
0,254.29,,,,,,,,,,,11.548,59.141999999999996,66.684,1771
0,224.41,,,,,,,,,,,12.786,59.181999999999995,66.737,1771
0,198.04,,,,,,,,,,,14.007,59.222,66.79,1771
0,174.77,,,,,,,,,,,15.209000000000001,59.261,66.842,1771
0,154.23,,,,,,,,,,,16.394000000000002,59.3,66.893,1771
0,136.11,,,,,,,,,,,17.559,59.338,66.944,1771
0,120.12,,,,,,,,,,,18.705,59.376000000000005,66.994,1771
0,106.0,,,,,,,,,,,19.835,59.413000000000004,67.044,1771
0,93.54700000000001,,,,,,,,,,,20.95,59.449,67.093,1771
0,82.555,,,,,,,,,,,22.051,59.486000000000004,67.142,1771
0,72.854,,,,,,,,,,,23.14,59.521,67.191,1771
0,64.294,166.271,0.23399999999999999,4.0507e-06,0.00018663,,,7.6451e-06,8.9804e-05,,,24.22,59.556999999999995,67.23899999999999,1771
0,56.739,165.146,0.264,8.5822e-07,8.4278e-05,,,1.3361e-05,9.4047e-05,,,25.291,59.593,67.28699999999999,1771
0,50.071999999999996,164.265,0.275,1.4863e-07,1.8227e-05,,,3.1914e-05,5.0592e-05,,,26.357,59.628,67.335,1771
0,44.188,163.488,0.24100000000000002,2.0499999999999998e-08,1.8799e-06,,,6.9219e-05,2.6065e-05,,,27.418000000000003,59.663000000000004,67.383,1771
0,38.996,162.719,0.221,3.1561999999999995e-09,1.0273e-06,,,0.00010068,1.946e-05,,,28.475,59.698,67.431,1771
0,34.414,161.916,0.22699999999999998,1e-09,1.029e-06,,,9.9688e-05,1.7005e-05,,,29.528000000000002,59.733000000000004,67.479,1771
0,30.37,161.085,0.28300000000000003,1e-09,1.0335e-06,,,5.9545e-05,1.8819e-05,,,30.575,59.768,67.527,1771
0,26.802,160.28,0.265,1e-09,1.038e-06,,,2.6009e-05,2.1061e-05,,,31.618000000000002,59.803000000000004,67.575,1771
0,23.651999999999997,159.554,0.21600000000000003,1e-09,1.0412e-06,,,1.1882e-05,1.9853e-05,,,32.657,59.836999999999996,67.623,1771
0,20.873,158.93200000000002,0.187,1e-09,1.0412e-06,,,5.7591e-06,1.8281e-05,,,33.692,59.872,67.671,1771
0,18.42,158.43,0.191,1e-09,1.0412e-06,,,2.2831000000000002e-06,1.6415e-05,,,34.724000000000004,59.906000000000006,67.718,1771
0,16.256,158.061,0.226,1e-09,1.0412e-06,,,4.2402e-07,1.0892999999999999e-05,,,35.753,59.941,67.767,1771
0,14.345999999999998,157.86,0.23199999999999998,1e-09,1.0412e-06,,,3.9615e-08,2.6899000000000003e-06,,,36.782,59.975,67.815,1771
0,12.66,157.861,0.22899999999999998,1e-09,1.0412e-06,,,7.0773e-09,1.056e-06,,,37.81,60.01,67.863,1771
0,11.173,158.079,0.23800000000000002,,,,,,,,,38.84,60.044,67.91199999999999,1771
0,9.8597,158.494,0.271,,,,,,,,,39.872,60.07899999999999,67.96,1771
0,8.7012,159.025,0.29100000000000004,,,,,,,,,40.909,60.114,68.01,1771
0,7.6788,159.566,0.282,,,,,,,,,41.949,60.148999999999994,68.059,1771
0,6.7765,160.047,0.28300000000000003,,,,,,,,,42.993,60.184,68.109,1771
0,5.9802,160.437,0.326,,,,,,,,,44.041000000000004,60.22,68.16,1771
0,5.2775,160.711,0.38299999999999995,,,,,,,,,45.091,60.255,68.211,1771
0,4.6574,160.80200000000002,0.409,,,,,,,,,46.144,60.291000000000004,68.262,1771
0,4.1101,160.637,0.42700000000000005,,,,,,,,,47.196999999999996,60.327,68.313,1771
0,3.6272,160.17700000000002,0.47700000000000004,,,,,,,,,48.248000000000005,60.363,68.36399999999999,1771
0,3.201,159.455,0.5760000000000001,,,,,,,,,49.29600000000001,60.398,68.416,1771
0,2.8249,158.609,0.5670000000000001,,,,,,,,,50.34,60.434,68.467,1771
0,2.4929,157.784,0.551,,,,,,,,,51.379,60.468999999999994,68.51899999999999,1771
0,2.2,157.054,0.579,,,,,,,,,52.413000000000004,60.505,68.57,1771
0,1.9415,156.451,0.7440000000000001,,,,,,,,,53.443999999999996,60.54,68.622,1771
0,1.7134,156.039,0.9279999999999999,,,,,,,,,54.472,60.575,68.673,1771
0,1.512,155.982,1.013,,,,,,,,,55.498999999999995,60.611000000000004,68.725,1771
0,1.3344,156.425,1.09,,,,,,,,,56.528,60.646,68.777,1771
0,1.1776,157.418,1.22,,,,,,,,,57.562,60.681999999999995,68.83,1771
0,1.0392,158.89600000000002,1.361,,,,,,,,,58.605,60.718,68.883,1771
0,0.9171,160.67600000000002,1.141,,,,,,,,,59.659,60.754,68.937,1771
0,0.80934,162.635,1.038,,,,,,,,,60.727,60.791000000000004,68.992,1771
0,0.71424,164.717,1.064,,,,,,,,,61.808,60.828,69.047,1771
0,0.63031,166.828,1.285,,,,,,,,,62.903999999999996,60.86600000000001,69.104,1771
0,0.55625,168.666,1.455,,,,,,,,,64.014,60.905,69.16199999999999,1771
0,0.49088999999999994,169.805,1.564,,,,,,,,,65.134,60.943999999999996,69.221,1771
0,0.43321000000000004,169.977,1.7519999999999998,,,,,,,,,66.26,60.983000000000004,69.28,1771
0,0.3823,169.29,2.088,,,,,,,,,67.384,61.022,69.339,1771
0,0.33738,168.38,2.327,,,,,,,,,68.50399999999999,61.06100000000001,69.399,1771
0,0.29774,167.995,2.497,,,,,,,,,69.62,61.1,69.458,1771
0,0.26275,168.40200000000002,2.659,,,,,,,,,70.737,61.14,69.518,1771
0,0.23188000000000003,169.498,2.7039999999999997,,,,,,,,,71.86,61.178999999999995,69.579,1771
0,0.20463,170.894,2.3209999999999997,,,,,,,,,72.992,61.218999999999994,69.64,1771
0,0.18059,172.308,2.029,,,,,,,,,74.133,61.25899999999999,69.702,1771
0,0.15937,173.623,2.0580000000000003,,,,,,,,,75.285,61.3,69.765,1771
0,0.14064000000000002,174.727,2.2640000000000002,,,,,,,,,76.445,61.341,69.828,1771
0,0.12412000000000001,175.207,2.2569999999999997,,,,,,,,,77.612,61.382,69.893,1771
0,0.10953,174.671,2.314,,,,,,,,,78.779,61.423,69.958,1771
0,0.096661,173.053,2.6010000000000004,,,,,,,,,79.94,61.465,70.02199999999999,1771
0,0.085303,170.66299999999998,2.79,,,,,,,,,81.08800000000001,61.505,70.087,1771
0,0.07528,167.99099999999999,2.773,,,,,,,,,82.22,61.54600000000001,70.15,1771
0,0.066434,165.34099999999998,2.952,,,,,,,,,83.335,61.585,70.21300000000001,1771
0,0.058628,162.828,3.813,,,,,,,,,84.434,61.625,70.27600000000001,1771
0,0.051739,160.519,4.111000000000001,,,,,,,,,85.51700000000001,61.663999999999994,70.33800000000001,1771
0,0.04566,158.607,4.127,,,,,,,,,86.586,61.702,70.399,1771
0,0.040293999999999996,157.167,4.365,,,,,,,,,87.645,61.74,70.46,1771
0,0.03556,156.16899999999998,5.397,,,,,,,,,88.696,61.778,70.521,1771
0,0.031381,155.485,6.5489999999999995,,,,,,,,,89.742,61.815,70.582,1771
0,0.027694,155.011,7.393,,,,,,,,,90.785,61.853,70.643,1771
0,0.02444,154.686,8.127,,,,,,,,,91.82600000000001,61.891000000000005,70.704,1771
0,0.021568,,,,,,,,,,,92.865,61.928000000000004,70.766,1771
0,0.019034,,,,,,,,,,,93.905,61.966,70.827,1771
0,0.016797,,,,,,,,,,,94.944,62.004,70.889,1771
0,0.014824,,,,,,,,,,,95.98299999999999,62.041000000000004,70.95100000000001,1771
0,0.013082,,,,,,,,,,,97.022,62.07899999999999,71.014,1771
0,0.011545,,,,,,,,,,,98.06200000000001,62.117,71.077,1771
0,0.010188,,,,,,,,,,,99.103,62.155,71.14,1771
0,0.0089909,,,,,,,,,,,100.145,62.193000000000005,71.204,1771
0,0.0079345,,,,,,,,,,,101.18700000000001,62.232,71.268,1771
0,0.0070021,,,,,,,,,,,102.229,62.27,71.332,1771
0,0.0061794,,,,,,,,,,,103.272,62.308,71.39699999999999,1771
0,0.0054533,,,,,,,,,,,104.31700000000001,62.347,71.462,1771
0,0.0048125,,,,,,,,,,,105.361,62.385,71.527,1771
0,0.004247,,,,,,,,,,,106.406,62.424,71.593,1771
0,1878.9,,,,,,,,,,,,,,1929
0,1658.2,,,,,,,,,,,,,,1929
0,1463.3,,,,,,,,,,,,,,1929
0,1291.4,,,,,,,,,,,,,,1929
0,1139.6,,,,,,,,,,,,,,1929
0,1005.7,,,,,,,,,,,,,,1929
0,887.54,,,,,,,,,,,,,,1929
0,783.26,,,,,,,,,,,,,,1929
0,691.22,,,,,,,,,,,1.3230000000000002,56.458,45.085,1929
0,610.0,,,,,,,,,,,2.7030000000000003,56.498999999999995,45.147,1929
0,538.32,,,,,,,,,,,4.072,56.54,45.208999999999996,1929
0,475.07,,,,,,,,,,,5.428,56.581,45.271,1929
0,419.25,,,,,,,,,,,6.765,56.621,45.332,1929
0,369.98,,,,,,,,,,,8.085,56.66,45.391999999999996,1929
0,326.51,,,,,,,,,,,9.389,56.699,45.452,1929
0,288.14,,,,,,,,,,,10.674000000000001,56.738,45.512,1929
0,254.29,,,,,,,,,,,11.943,56.776,45.571000000000005,1929
0,224.41,,,,,,,,,,,13.196,56.81399999999999,45.629,1929
0,198.04,,,,,,,,,,,14.433,56.851000000000006,45.687,1929
0,174.77,188.73,0.6940000000000001,0.00091736,3.3657e-06,,,6.9611e-09,1.0313e-06,,,15.655,56.888000000000005,45.745,1929
0,154.23,186.31799999999998,0.245,0.0010183,4.3424e-06,,,2.8312e-08,1.0242e-06,,,16.861,56.924,45.802,1929
0,136.11,184.024,0.13699999999999998,0.0010657,4.886e-06,,,9.1875e-08,1.0176e-06,,,18.054000000000002,56.96,45.858000000000004,1929
0,120.12,181.887,0.11900000000000001,0.00095951,5.2176e-06,,,1.9611e-07,1.0192e-06,,,19.233,56.996,45.915,1929
0,106.0,179.925,0.154,0.00072951,5.5447000000000005e-06,,,5.7877e-07,1.0254e-06,,,20.401,57.031000000000006,45.97,1929
0,93.54700000000001,178.109,0.221,0.00050706,5.991799999999999e-06,,,8.2729e-06,4.9899e-06,,,21.555999999999997,57.067,46.026,1929
0,82.555,176.299,0.239,0.00037834,6.0922e-06,,,8.908600000000001e-05,3.2698000000000004e-05,,,22.7,57.101000000000006,46.081,1929
0,72.854,174.364,0.24,0.00025512,5.8826e-06,,,0.00029739,7.0064e-05,,,23.833000000000002,57.136,46.136,1929
0,64.294,172.26,0.263,0.00013814,5.4274e-06,,,0.00041625,7.5746e-05,,,24.954,57.17,46.19,1929
0,56.739,170.044,0.337,4.8461e-05,5.1007999999999995e-06,,,0.00022637,4.4977e-05,,,26.061999999999998,57.20399999999999,46.244,1929
0,50.071999999999996,167.919,0.391,1.0786e-05,4.357e-06,,,5.7888999999999994e-05,1.8605999999999998e-05,,,27.156,57.236999999999995,46.297,1929
0,44.188,166.092,0.41200000000000003,2.3226e-06,2.9244e-06,,,1.5537e-05,1.1095999999999998e-05,,,28.238000000000003,57.27,46.351000000000006,1929
0,38.996,164.662,0.436,5.714e-07,1.5121e-06,,,4.7932999999999995e-06,8.3307e-06,,,29.311,57.303000000000004,46.403,1929
0,34.414,163.641,0.491,1.607e-07,1.0652e-06,,,1.3138e-06,6.1504e-06,,,30.375999999999998,57.336000000000006,46.456,1929
0,30.37,162.941,0.358,3.461e-08,1.0357999999999999e-06,,,1.8562000000000002e-07,2.3354e-06,,,31.436,57.368,46.50899999999999,1929
0,26.802,162.444,0.237,6.1785e-09,1.0357999999999999e-06,,,2.092e-08,1.1172e-06,,,32.493,57.401,46.56100000000001,1929
0,23.651999999999997,162.075,0.188,,,,,4.1256999999999995e-09,1.1102e-06,,,33.548,57.433,46.614,1929
0,20.873,161.786,0.18,,,,,,,,,34.601,57.466,46.667,1929
0,18.42,161.553,0.214,,,,,,,,,35.653,57.498000000000005,46.72,1929
0,16.256,161.338,0.209,,,,,,,,,36.704,57.531000000000006,46.773,1929
0,14.345999999999998,161.091,0.195,,,,,,,,,37.755,57.563,46.826,1929
0,12.66,160.783,0.195,,,,,,,,,38.804,57.596000000000004,46.879,1929
0,11.173,160.41,0.226,,,,,,,,,39.852,57.628,46.933,1929
0,9.8597,160.031,0.262,,,,,,,,,40.898,57.661,46.986000000000004,1929
0,8.7012,159.74,0.273,,,,,,,,,41.942,57.693000000000005,47.04,1929
0,7.6788,159.60399999999998,0.284,,,,,,,,,42.986000000000004,57.725,47.093999999999994,1929
0,6.7765,159.643,0.325,,,,,,,,,44.03,57.758,47.148,1929
0,5.9802,159.782,0.385,,,,,,,,,45.075,57.79,47.202,1929
0,5.2775,159.852,0.425,,,,,,,,,46.122,57.823,47.257,1929
0,4.6574,159.69299999999998,0.456,,,,,,,,,47.169,57.856,47.312,1929
0,4.1101,159.227,0.512,,,,,,,,,48.214,57.888999999999996,47.367,1929
0,3.6272,158.488,0.618,,,,,,,,,49.256,57.92100000000001,47.422,1929
0,3.201,157.672,0.6759999999999999,,,,,,,,,50.294,57.95399999999999,47.477,1929
0,2.8249,157.016,0.705,,,,,,,,,51.327,57.986000000000004,47.532,1929
0,2.4929,156.66299999999998,0.755,,,,,,,,,52.358000000000004,58.019,47.586999999999996,1929
0,2.2,156.641,0.907,,,,,,,,,53.388000000000005,58.051,47.641999999999996,1929
0,1.9415,156.827,0.948,,,,,,,,,54.42,58.083,47.696999999999996,1929
0,1.7134,157.02200000000002,0.89,,,,,,,,,55.453,58.11600000000001,47.753,1929
0,1.512,157.093,0.8859999999999999,,,,,,,,,56.488,58.148999999999994,47.809,1929
0,1.3344,156.984,1.0070000000000001,,,,,,,,,57.523,58.181000000000004,47.865,1929
0,1.1776,156.75,1.2690000000000001,,,,,,,,,58.556999999999995,58.214,47.922,1929
0,1.0392,156.565,1.2229999999999999,,,,,,,,,59.591,58.247,47.978,1929
0,0.9171,156.579,1.202,,,,,,,,,60.625,58.28,48.035,1929
0,0.80934,156.857,1.2890000000000001,,,,,,,,,61.661,58.313,48.093,1929
0,0.71424,157.364,1.5619999999999998,,,,,,,,,62.7,58.346000000000004,48.15,1929
0,0.63031,157.928,1.656,,,,,,,,,63.743,58.379,48.208,1929
0,0.55625,158.335,1.6159999999999999,,,,,,,,,64.79,58.412,48.266999999999996,1929
0,0.49088999999999994,158.466,1.692,,,,,,,,,65.839,58.446000000000005,48.326,1929
0,0.43321000000000004,158.319,1.9869999999999999,,,,,,,,,66.889,58.479,48.385,1929
0,0.3823,158.05200000000002,2.197,,,,,,,,,67.938,58.513000000000005,48.443999999999996,1929
0,0.33738,157.889,2.146,,,,,,,,,68.986,58.547,48.504,1929
0,0.29774,157.981,2.171,,,,,,,,,70.035,58.58,48.563,1929
0,0.26275,158.362,2.476,,,,,,,,,71.086,58.614,48.623000000000005,1929
0,0.23188000000000003,158.907,2.695,,,,,,,,,72.14,58.648,48.684,1929
0,0.20463,159.379,2.665,,,,,,,,,73.199,58.681999999999995,48.745,1929
0,0.18059,159.59799999999998,2.698,,,,,,,,,74.26,58.716,48.806999999999995,1929
0,0.15937,159.495,3.17,,,,,,,,,75.32300000000001,58.751000000000005,48.868,1929
0,0.14064000000000002,159.14,3.3810000000000002,,,,,,,,,76.385,58.785,48.931000000000004,1929
0,0.12412000000000001,158.674,3.1069999999999998,,,,,,,,,77.445,58.818999999999996,48.993,1929
0,0.10953,158.179,2.944,,,,,,,,,78.502,58.854,49.055,1929
0,0.096661,157.69299999999998,3.1919999999999997,,,,,,,,,79.556,58.888000000000005,49.117,1929
0,0.085303,157.267,3.952,,,,,,,,,80.608,58.922,49.18,1929
0,0.07528,157.046,3.96,,,,,,,,,81.65899999999999,58.956,49.243,1929
0,0.066434,157.2,3.8989999999999996,,,,,,,,,82.71,58.99,49.306000000000004,1929
0,0.058628,157.773,4.077,,,,,,,,,83.764,59.025,49.369,1929
0,0.051739,158.609,4.414,,,,,,,,,84.823,59.059,49.433,1929
0,0.04566,159.349,4.204,,,,,,,,,85.889,59.093999999999994,49.498000000000005,1929
0,0.040293999999999996,159.69299999999998,4.053999999999999,,,,,,,,,86.958,59.129,49.563,1929
0,0.03556,159.547,4.436,,,,,,,,,88.029,59.165,49.628,1929
0,0.031381,159.02700000000002,5.2379999999999995,,,,,,,,,89.09899999999999,59.2,49.693999999999996,1929
0,0.027694,158.319,5.983,,,,,,,,,90.165,59.235,49.76,1929
0,0.02444,157.548,6.691,,,,,,,,,91.226,59.27,49.826,1929
0,0.021568,156.789,7.397,,,,,,,,,92.28399999999999,59.305,49.891999999999996,1929
0,0.019034,,,,,,,,,,,93.336,59.34,49.958,1929
0,0.016797,,,,,,,,,,,94.385,59.373999999999995,50.023999999999994,1929
0,0.014824,,,,,,,,,,,95.432,59.409,50.09,1929
0,0.013082,,,,,,,,,,,96.475,59.443999999999996,50.156000000000006,1929
0,0.011545,,,,,,,,,,,97.516,59.478,50.222,1929
0,0.010188,,,,,,,,,,,98.556,59.513000000000005,50.288999999999994,1929
0,0.0089909,,,,,,,,,,,99.596,59.548,50.355,1929
0,0.0079345,,,,,,,,,,,100.635,59.582,50.423,1929
0,0.0070021,,,,,,,,,,,101.67299999999999,59.617,50.49,1929
0,0.0061794,,,,,,,,,,,102.711,59.652,50.556999999999995,1929
0,0.0054533,,,,,,,,,,,103.749,59.68600000000001,50.625,1929
0,0.0048125,,,,,,,,,,,104.788,59.721000000000004,50.693999999999996,1929
0,0.004247,,,,,,,,,,,105.82600000000001,59.756,50.762,1929
0,1878.9,,,,,,,,,,,,,,2315
0,1658.2,,,,,,,,,,,,,,2315
0,1463.3,,,,,,,,,,,,,,2315
0,1291.4,,,,,,,,,,,,,,2315
0,1139.6,,,,,,,,,,,,,,2315
0,1005.7,,,,,,,,,,,,,,2315
0,887.54,,,,,,,,,,,,,,2315
0,783.26,,,,,,,,,,,1.347,58.696999999999996,-15.696,2315
0,691.22,,,,,,,,,,,2.714,58.74100000000001,-15.64,2315
0,610.0,,,,,,,,,,,4.071000000000001,58.785,-15.584000000000001,2315
0,538.32,,,,,,,,,,,5.416,58.828,-15.527999999999999,2315
0,475.07,,,,,,,,,,,6.744,58.871,-15.472999999999999,2315
0,419.25,,,,,,,,,,,8.057,58.913000000000004,-15.418,2315
0,369.98,,,,,,,,,,,9.354,58.955,-15.363,2315
0,326.51,,,,,,,,,,,10.635,58.997,-15.309000000000001,2315
0,288.14,,,,,,,,,,,11.902000000000001,59.038000000000004,-15.255,2315
0,254.29,,,,,,,,,,,13.157,59.07899999999999,-15.202,2315
0,224.41,,,,,,,,,,,14.398,59.119,-15.149000000000001,2315
0,198.04,,,,,,,,,,,15.627,59.159,-15.095999999999998,2315
0,174.77,,,,,,,,,,,16.840999999999998,59.199,-15.044,2315
0,154.23,,,,,,,,,,,18.043,59.238,-14.991,2315
0,136.11,,,,,,,,,,,19.23,59.277,-14.94,2315
0,120.12,,,,,,,,,,,20.402,59.315,-14.889000000000001,2315
0,106.0,,,,,,,,,,,21.557,59.353,-14.838,2315
0,93.54700000000001,,,,,,,,,,,22.694000000000003,59.391000000000005,-14.788,2315
0,82.555,,,,,,,,,,,23.815,59.427,-14.738,2315
0,72.854,,,,,,,,,,,24.919,59.464,-14.689,2315
0,64.294,167.32299999999998,0.16,1.5220999999999999e-05,6.2501e-06,,,0.001149,2.6736999999999998e-05,,,26.008000000000003,59.5,-14.640999999999998,2315
0,56.739,165.25099999999998,0.175,4.7666e-06,2.5281e-06,,,0.00099188,2.4513e-05,,,27.083000000000002,59.535,-14.592,2315
0,50.071999999999996,163.464,0.205,1.1159e-06,1.2509e-06,,,0.00070617,2.4811e-05,,,28.147,59.57,-14.545,2315
0,44.188,161.959,0.205,1.6488e-07,1.0215999999999999e-06,,,0.00046701,1.982e-05,,,29.2,59.605,-14.497,2315
0,38.996,160.72899999999998,0.198,2.4983e-08,1.0249e-06,,,0.00031409,1.5142999999999999e-05,,,30.246,59.64,-14.45,2315
0,34.414,159.764,0.204,4.5544e-09,1.0287e-06,,,0.00020355,1.2944e-05,,,31.285,59.675,-14.402999999999999,2315
0,30.37,159.056,0.255,1.2817999999999999e-09,1.0326e-06,,,0.0001031,1.3427e-05,,,32.319,59.708999999999996,-14.355,2315
0,26.802,158.602,0.301,1e-09,1.0365000000000002e-06,,,3.4205e-05,1.5047999999999999e-05,,,33.35,59.743,-14.308,2315
0,23.651999999999997,158.418,0.301,1e-09,1.0399e-06,,,9.5954e-06,1.4249e-05,,,34.379,59.778,-14.261,2315
0,20.873,158.52,0.282,1e-09,1.0401e-06,,,2.9443e-06,1.2358e-05,,,35.409,59.812,-14.213,2315
0,18.42,158.915,0.278,1e-09,1.0399e-06,,,9.362100000000001e-07,9.9609e-06,,,36.441,59.846000000000004,-14.165,2315
0,16.256,159.563,0.331,1e-09,1.0396e-06,,,1.9554000000000002e-07,5.4650999999999996e-06,,,37.477,59.881,-14.117,2315
0,14.345999999999998,160.305,0.35600000000000004,1e-09,1.0394e-06,,,2.0455e-08,1.069e-06,,,38.519,59.916000000000004,-14.069,2315
0,12.66,160.929,0.36700000000000005,1e-09,1.0393000000000002e-06,,,3.4423000000000004e-09,1.0716e-06,,,39.565,59.951,-14.019,2315
0,11.173,161.32,0.382,1e-09,1.0393000000000002e-06,,,1e-09,1.0716e-06,,,40.616,59.986000000000004,-13.97,2315
0,9.8597,161.439,0.42700000000000005,1e-09,1.0393000000000002e-06,,,1e-09,1.0716e-06,,,41.668,60.022,-13.92,2315
0,8.7012,161.382,0.442,1e-09,1.0393000000000002e-06,,,1e-09,1.0716e-06,,,42.722,60.056999999999995,-13.87,2315
0,7.6788,161.315,0.395,1e-09,1.0393000000000002e-06,,,1e-09,1.0716e-06,,,43.776,60.093,-13.82,2315
0,6.7765,161.34799999999998,0.379,1e-09,1.0393000000000002e-06,,,1e-09,1.0716e-06,,,44.83,60.128,-13.77,2315
0,5.9802,161.52,0.418,,,,,,,,,45.885,60.163999999999994,-13.719000000000001,2315
0,5.2775,161.793,0.46399999999999997,,,,,,,,,46.943000000000005,60.2,-13.668,2315
0,4.6574,162.065,0.423,,,,,,,,,48.003,60.236000000000004,-13.617,2315
0,4.1101,162.25,0.386,,,,,,,,,49.066,60.272,-13.565,2315
0,3.6272,162.30700000000002,0.402,,,,,,,,,50.129,60.308,-13.513,2315
0,3.201,162.214,0.513,,,,,,,,,51.193999999999996,60.343999999999994,-13.460999999999999,2315
0,2.8249,161.915,0.579,,,,,,,,,52.257,60.381,-13.408,2315
0,2.4929,161.305,0.604,,,,,,,,,53.318999999999996,60.417,-13.356,2315
0,2.2,160.312,0.652,,,,,,,,,54.376000000000005,60.453,-13.304,2315
0,1.9415,158.945,0.8240000000000001,,,,,,,,,55.426,60.489,-13.251,2315
0,1.7134,157.377,0.973,,,,,,,,,56.466,60.525,-13.199000000000002,2315
0,1.512,155.895,1.013,,,,,,,,,57.498000000000005,60.56,-13.147,2315
0,1.3344,154.685,1.08,,,,,,,,,58.52,60.595,-13.095999999999998,2315
0,1.1776,153.805,1.232,,,,,,,,,59.537,60.63,-13.044,2315
0,1.0392,153.192,1.516,,,,,,,,,60.549,60.665,-12.993,2315
0,0.9171,152.66899999999998,1.3769999999999998,,,,,,,,,61.559,60.7,-12.940999999999999,2315
0,0.80934,152.095,1.329,,,,,,,,,62.565,60.735,-12.889000000000001,2315
0,0.71424,151.405,1.3969999999999998,,,,,,,,,63.567,60.769,-12.838,2315
0,0.63031,150.60299999999998,1.7830000000000001,,,,,,,,,64.566,60.803999999999995,-12.786,2315
0,0.55625,149.80700000000002,2.05,,,,,,,,,65.559,60.838,-12.735,2315
0,0.49088999999999994,149.188,2.0540000000000003,,,,,,,,,66.54899999999999,60.873000000000005,-12.683,2315
0,0.43321000000000004,148.86,2.085,,,,,,,,,67.535,60.907,-12.630999999999998,2315
0,0.3823,148.861,2.3040000000000003,,,,,,,,,68.52199999999999,60.942,-12.579,2315
0,0.33738,149.092,2.839,,,,,,,,,69.509,60.976000000000006,-12.527000000000001,2315
0,0.29774,149.248,2.947,,,,,,,,,70.499,61.011,-12.475,2315
0,0.26275,149.009,3.04,,,,,,,,,71.48899999999999,61.045,-12.422,2315
0,0.23188000000000003,148.203,3.3,,,,,,,,,72.476,61.08,-12.369000000000002,2315
0,0.20463,146.85,4.239,,,,,,,,,73.456,61.114,-12.317,2315
0,0.18059,145.343,5.136,,,,,,,,,74.42699999999999,61.148,-12.264000000000001,2315
0,0.15937,144.202,5.752000000000001,,,,,,,,,75.39,61.181999999999995,-12.212,2315
0,0.14064000000000002,143.703,6.292999999999999,,,,,,,,,76.348,61.216,-12.16,2315
0,0.12412000000000001,143.928,7.23,,,,,,,,,77.306,61.25,-12.107999999999999,2315
0,0.10953,144.734,7.414,,,,,,,,,78.268,61.284,-12.055,2315
0,0.096661,145.873,6.405,,,,,,,,,79.236,61.318000000000005,-12.002,2315
0,0.085303,147.191,5.445,,,,,,,,,80.214,61.353,-11.948,2315
0,0.07528,148.62,5.02,,,,,,,,,81.20100000000001,61.388000000000005,-11.892999999999999,2315
0,0.066434,150.125,5.481,,,,,,,,,82.199,61.423,-11.838,2315
0,0.058628,151.6,5.4639999999999995,,,,,,,,,83.20700000000001,61.458999999999996,-11.780999999999999,2315
0,0.051739,152.83100000000002,5.0360000000000005,,,,,,,,,84.225,61.495,-11.724,2315
